Date,HR,PGE,SCE,SDGE,VEA,CAISO
4/17/2024,5,8828.24,8874.78,1873.89,48.72,19625.62
4/17/2024,6,9347.76,9433.35,1944.03,54.80,20779.93
4/17/2024,7,10109.24,9962.91,2082.17,59.02,22213.36
4/17/2024,8,10512.04,10333.77,2085.39,76.00,23007.20
4/17/2024,9,10157.55,10769.60,1791.69,117.36,22836.20
4/17/2024,10,9628.23,10611.97,1569.63,88.31,21898.14
4/17/2024,11,8977.83,11423.66,1398.63,81.93,21882.06
4/17/2024,12,8624.12,11537.21,1400.41,80.92,21642.66
4/17/2024,13,8483.32,11791.58,1456.15,97.31,21828.36
4/17/2024,14,8146.87,11364.21,1318.86,38.46,20866.75
4/17/2024,15,8970.11,11316.76,1605.27,63.13,21955.17
4/17/2024,16,9400.18,10836.76,1328.66,59.66,21625.26
4/17/2024,17,10285.85,10930.06,1768.66,59.67,23044.23
4/17/2024,18,10559.87,11153.34,2028.44,63.55,23805.21
4/17/2024,19,11139.37,11270.06,2261.68,63.11,24734.23
4/17/2024,20,11631.19,11831.69,2463.36,63.74,25989.97
4/17/2024,21,11851.81,11868.55,2441.92,62.24,26224.52
4/17/2024,22,11455.75,11653.56,2336.90,56.98,25503.19
4/17/2024,23,10682.85,10993.40,2158.41,51.30,23885.96
4/17/2024,24,9874.36,10291.42,2033.14,47.00,22245.93
4/18/2024,1,9534.89,9641.50,2083.84,44.91,21305.14
4/18/2024,2,9137.15,9157.57,1966.03,43.11,20303.85
4/18/2024,3,9110.05,8999.19,1872.01,42.53,20023.77
4/18/2024,4,9067.62,8919.65,1829.91,42.94,19860.12
4/18/2024,5,9076.64,9065.78,1823.26,45.39,20011.07
4/18/2024,6,9509.73,9388.69,1910.28,49.54,20858.24
4/18/2024,7,10224.54,9926.22,2064.12,53.34,22268.21
4/18/2024,8,10429.07,10240.02,2219.49,59.57,22948.14
4/18/2024,9,9867.67,10738.60,2112.79,61.08,22780.15
4/18/2024,10,9680.44,11055.12,1638.74,77.32,22451.62
4/18/2024,11,9170.93,11252.67,1510.22,117.60,22051.42
4/18/2024,12,8811.92,11537.40,1756.98,138.83,22245.13
4/18/2024,13,8799.20,11482.00,1698.53,155.89,22135.61
4/18/2024,14,8947.56,11134.12,1471.33,130.10,21683.11
4/18/2024,15,8960.59,11335.95,1253.52,65.01,21615.08
4/18/2024,16,9185.87,10979.27,1259.13,64.57,21488.84
4/18/2024,17,9649.95,10533.46,1518.41,53.94,21755.75
4/18/2024,18,10363.11,11288.88,1844.64,60.23,23556.86
4/18/2024,19,11080.10,11315.36,2191.47,61.95,24648.91
4/18/2024,20,11631.48,11804.86,2398.41,62.79,25897.53
4/18/2024,21,11923.73,11819.54,2403.90,61.46,26208.63
4/18/2024,22,11420.48,11499.32,2310.57,56.77,25287.14
4/18/2024,23,10658.77,10422.67,2142.21,51.77,23275.41
4/18/2024,24,9922.67,9744.93,2023.95,47.35,21738.90
4/19/2024,1,9576.28,9101.77,2045.26,44.86,20768.17
4/19/2024,2,9087.32,8750.93,1971.08,43.69,19853.02
4/19/2024,3,9031.82,8715.13,1878.78,43.08,19668.82
4/19/2024,4,9067.21,8664.98,1841.57,43.57,19617.34
4/19/2024,5,9170.38,8749.93,1818.07,45.26,19783.64
4/19/2024,6,9616.39,9189.24,1887.24,49.48,20742.35
4/19/2024,7,10049.35,9781.06,2047.48,53.17,21931.05
4/19/2024,8,10976.77,10393.48,2223.23,85.74,23679.21
4/19/2024,9,10425.11,11347.53,2153.80,119.21,24045.65
4/19/2024,10,10056.25,11165.84,1906.33,81.83,23210.26
4/19/2024,11,9203.37,11366.29,1612.78,80.61,22263.05
4/19/2024,12,8998.55,11410.91,1323.62,80.85,21813.93
4/19/2024,13,8681.71,11215.07,1128.10,91.63,21116.53
4/19/2024,14,8669.89,10992.98,1330.63,83.42,21076.91
4/19/2024,15,8803.65,10581.43,1533.47,101.39,21019.94
4/19/2024,16,8911.42,10527.82,1640.02,40.21,21119.47
4/19/2024,17,9498.20,10170.36,1679.74,35.52,21383.82
4/19/2024,18,9909.26,10472.73,1805.24,49.14,22236.37
4/19/2024,19,10694.05,10760.92,2045.43,64.31,23564.72
4/19/2024,20,11285.90,11150.26,2335.71,63.55,24835.42
4/19/2024,21,11431.49,10749.59,2308.93,61.27,24551.28
4/19/2024,22,11102.26,10518.54,2259.42,56.90,23937.12
4/19/2024,23,10566.07,10211.90,2119.75,51.93,22949.65
4/19/2024,24,9850.39,9643.71,2023.71,47.88,21565.70
4/20/2024,1,9496.02,9351.24,2032.21,45.90,20925.37
4/20/2024,2,9099.71,8928.34,1933.49,43.91,20005.44
4/20/2024,3,8813.49,8632.93,1864.26,42.74,19353.43
4/20/2024,4,8754.52,8473.01,1800.87,42.60,19070.99
4/20/2024,5,8610.15,8427.62,1756.36,43.27,18837.40
4/20/2024,6,8787.52,8565.13,1780.45,46.04,19179.14
4/20/2024,7,9175.55,8750.38,1862.36,50.98,19839.27
4/20/2024,8,9424.54,8991.43,1921.31,81.66,20418.93
4/20/2024,9,9277.06,9773.27,2122.48,110.52,21283.34
4/20/2024,10,8622.06,10275.32,2001.15,81.81,20980.34
4/20/2024,11,7969.02,10405.06,1570.96,93.64,20038.67
4/20/2024,12,7724.09,9906.12,1114.15,113.52,18857.88
4/20/2024,13,7089.25,9244.08,1087.72,131.42,17552.47
4/20/2024,14,7199.69,8775.37,1076.30,160.60,17211.97
4/20/2024,15,7244.80,8498.85,1086.63,91.22,16921.49
4/20/2024,16,7451.28,8628.62,1312.48,70.78,17463.16
4/20/2024,17,8321.71,8617.43,1368.67,72.21,18380.02
4/20/2024,18,8923.74,9064.61,1650.08,74.35,19712.77
4/20/2024,19,9884.00,9839.98,2000.78,67.96,21792.72
4/20/2024,20,10672.49,10471.11,2235.30,65.31,23444.20
4/20/2024,21,10895.11,10548.36,2256.45,62.20,23762.12
4/20/2024,22,10594.62,10555.26,2204.81,57.54,23412.23
4/20/2024,23,10086.07,10041.98,2088.00,52.61,22268.65
4/20/2024,24,9559.44,9659.59,1972.37,49.71,21241.10
4/21/2024,1,9178.67,9235.73,1995.09,45.99,20455.49
4/21/2024,2,8793.99,8759.00,1894.49,43.62,19491.11
4/21/2024,3,8505.36,8554.02,1817.15,42.56,18919.09
4/21/2024,4,8328.03,8338.87,1743.76,42.33,18452.99
4/21/2024,5,8236.57,8296.65,1713.30,42.73,18289.24
4/21/2024,6,8362.25,8364.14,1734.07,44.92,18505.37
4/21/2024,7,8444.46,8406.23,1751.04,45.94,18647.66
4/21/2024,8,8443.93,8728.84,1810.77,101.10,19084.65
4/21/2024,9,8074.06,9188.79,1924.66,131.76,19319.26
4/21/2024,10,8341.14,9515.65,1641.23,96.53,19594.56
4/21/2024,11,7878.08,9676.55,1477.16,82.10,19113.88
4/21/2024,12,7334.84,9815.56,1077.29,113.04,18340.73
4/21/2024,13,7020.28,9714.57,1083.33,81.71,17899.89
4/21/2024,14,7020.24,9463.54,990.37,67.85,17542.00
4/21/2024,15,7063.40,8932.71,965.39,84.17,17045.67
4/21/2024,16,7681.25,8891.80,1281.75,88.10,17942.89
4/21/2024,17,8812.73,9311.47,1491.67,87.31,19703.18
4/21/2024,18,9851.93,10182.78,1914.76,81.66,22031.13
4/21/2024,19,10676.02,10722.04,2205.51,75.44,23679.01
4/21/2024,20,11430.35,11065.10,2321.92,71.74,24889.10
4/21/2024,21,11659.37,11028.77,2313.57,67.62,25069.33
4/21/2024,22,11279.99,10791.05,2230.21,61.14,24362.39
4/21/2024,23,10517.93,10369.95,2088.54,54.25,23030.67
4/21/2024,24,9661.32,9756.38,2111.98,49.38,21579.06
4/22/2024,1,9227.63,9308.80,2016.13,45.86,20598.41
4/22/2024,2,8820.81,8997.95,1938.37,43.29,19800.41
4/22/2024,3,8562.08,8775.56,1830.28,42.42,19210.33
4/22/2024,4,8446.54,8730.77,1835.27,42.33,19054.90
4/22/2024,5,8653.65,8846.20,1812.39,43.99,19356.23
4/22/2024,6,9212.51,9331.16,1891.03,47.79,20482.49
4/22/2024,7,9840.12,9877.04,2061.67,49.60,21828.43
4/22/2024,8,10192.76,10682.43,2261.98,72.74,23209.90
4/22/2024,9,10116.67,11166.24,2333.03,103.59,23719.52
4/22/2024,10,10028.12,10978.07,2348.89,101.14,23456.23
4/22/2024,11,9899.58,11906.74,2337.83,105.11,24249.26
4/22/2024,12,9937.02,11772.53,2257.96,140.58,24108.09
4/22/2024,13,9774.70,11546.60,2193.59,124.87,23639.75
4/22/2024,14,10060.07,11581.52,2132.49,147.22,23921.30
4/22/2024,15,9906.31,11693.56,2027.03,148.72,23775.61
4/22/2024,16,9928.97,11356.99,1978.94,113.46,23378.36
4/22/2024,17,10552.80,11090.34,2235.10,116.48,23994.72
4/22/2024,18,11049.93,11266.03,2410.55,92.70,24819.21
4/22/2024,19,11904.42,11398.67,2430.30,76.03,25809.42
4/22/2024,20,12262.99,11734.38,2452.74,73.45,26523.57
4/22/2024,21,12248.26,11882.61,2416.11,70.56,26617.54
4/22/2024,22,11743.76,11567.91,2307.56,63.49,25682.73
4/22/2024,23,10818.42,10805.06,2137.88,56.72,23818.08
4/22/2024,24,9991.67,10119.83,2024.47,52.21,22188.18
4/23/2024,1,9686.26,9637.43,2082.22,48.69,21454.60
4/23/2024,2,9244.46,9202.87,2013.39,46.31,20507.02
4/23/2024,3,8978.55,8941.22,1974.35,45.20,19939.33
4/23/2024,4,8869.96,8882.79,1880.78,45.29,19678.82
4/23/2024,5,8946.45,8905.41,1869.72,46.51,19768.09
4/23/2024,6,9468.61,9405.85,1925.51,49.97,20849.94
4/23/2024,7,10207.71,9977.09,2089.69,51.23,22325.72
4/23/2024,8,10843.77,10625.49,2209.35,81.35,23759.97
4/23/2024,9,10781.64,11289.58,2220.17,117.11,24408.51
4/23/2024,10,10213.07,11417.05,2087.79,80.74,23798.65
4/23/2024,11,9924.03,11761.09,1951.42,74.29,23710.84
4/23/2024,12,9840.40,12070.67,1867.48,77.49,23856.04
4/23/2024,13,9540.30,11415.16,1812.94,105.77,22874.16
4/23/2024,14,9562.56,11269.93,1828.98,122.13,22783.60
4/23/2024,15,9179.72,10821.60,1871.48,148.57,22021.37
4/23/2024,16,9408.93,11020.28,1747.40,153.05,22329.66
4/23/2024,17,10108.84,10117.72,1995.19,141.80,22363.56
4/23/2024,18,10450.02,10199.48,2125.18,105.61,22880.29
4/23/2024,19,10732.93,10402.64,2238.84,70.79,23445.22
4/23/2024,20,11417.04,10997.50,2349.26,69.63,24833.43
4/23/2024,21,11613.79,11161.27,2389.10,66.37,25230.53
4/23/2024,22,11273.15,11096.50,2301.98,60.81,24732.43
4/23/2024,23,10539.50,10469.08,2154.24,54.69,23217.51
4/23/2024,24,9782.67,9835.18,1977.20,50.22,21645.28
4/24/2024,1,9545.67,9398.12,2018.21,47.34,21009.33
4/24/2024,2,9171.23,8943.82,1946.82,44.88,20106.74
4/24/2024,3,8930.84,8708.57,1914.28,44.18,19597.88
4/24/2024,4,8840.84,8669.96,1787.20,44.51,19342.51
4/24/2024,5,8948.90,8775.48,1821.08,45.81,19591.27
4/24/2024,6,9528.27,9279.48,1892.28,49.22,20749.24
4/24/2024,7,10255.96,9807.45,2070.23,51.89,22185.53
4/24/2024,8,10932.66,10237.62,2147.92,118.83,23437.02
4/24/2024,9,11159.99,10771.35,2015.96,156.12,24103.42
4/24/2024,10,10947.61,10960.16,1948.83,115.78,23972.38
4/24/2024,11,10919.63,10568.44,1768.40,104.59,23361.06
4/24/2024,12,10897.93,11008.75,1645.14,97.75,23649.58
4/24/2024,13,10212.46,10965.42,1574.48,122.34,22874.71
4/24/2024,14,9998.49,10932.84,1459.95,125.68,22516.96
4/24/2024,15,10341.17,10435.58,1699.81,111.95,22588.51
4/24/2024,16,10370.24,10298.65,1634.80,107.33,22411.03
4/24/2024,17,10661.09,10263.20,1611.88,101.72,22637.90
4/24/2024,18,10876.63,10484.09,1931.63,90.55,23382.90
4/24/2024,19,10763.16,10653.34,2228.49,65.17,23710.17
4/24/2024,20,11291.15,11277.45,2406.08,65.27,25039.94
4/24/2024,21,11611.51,11468.22,2402.77,63.79,25546.29
4/24/2024,22,11278.23,11449.29,2350.29,58.39,25136.20
4/24/2024,23,10540.08,10746.11,2151.12,53.36,23490.66
4/24/2024,24,9883.03,10128.32,2022.08,49.43,22082.86
4/25/2024,1,9553.23,9593.01,2009.72,46.57,21202.53
4/25/2024,2,9197.58,9116.52,1979.81,44.35,20338.26
4/25/2024,3,9028.67,9088.91,1937.79,43.75,20099.13
4/25/2024,4,8886.63,8948.07,2061.49,43.72,19939.92
4/25/2024,5,8973.01,9021.92,1810.63,45.43,19850.99
4/25/2024,6,9478.58,9561.61,1900.05,49.18,20989.42
4/25/2024,7,10361.01,10223.11,2066.84,51.93,22702.89
4/25/2024,8,10882.81,10823.87,2196.25,93.83,23996.75
4/25/2024,9,10614.63,11251.46,2161.63,108.35,24136.07
4/25/2024,10,10123.46,11388.84,2284.76,93.10,23890.15
4/25/2024,11,9529.11,11222.47,1916.94,75.99,22744.55
4/25/2024,12,9319.97,11227.33,1782.18,80.74,22410.22
4/25/2024,13,9048.87,11267.96,1895.58,110.68,22323.09
4/25/2024,14,8974.96,11339.51,1978.22,96.85,22389.55
4/25/2024,15,9334.80,11202.04,1930.57,86.55,22553.96
4/25/2024,16,9752.05,10961.00,1784.02,81.79,22578.86
4/25/2024,17,10107.75,10407.28,1747.09,83.92,22346.05
4/25/2024,18,10443.33,10594.60,2000.23,90.37,23128.53
4/25/2024,19,10870.95,10653.91,2231.20,74.37,23830.42
4/25/2024,20,11240.87,11305.24,2426.64,62.73,25035.49
4/25/2024,21,11479.01,11481.88,2427.55,61.72,25450.16
4/25/2024,22,11105.61,11529.15,2317.86,57.54,25010.16
4/25/2024,23,10425.41,10853.06,2151.12,52.16,23481.75
4/25/2024,24,9769.26,10222.40,2022.04,48.48,22062.18
4/26/2024,1,9608.63,9746.10,2048.61,45.78,21449.12
4/26/2024,2,9303.55,9212.61,1947.00,44.02,20507.18
4/26/2024,3,9058.91,8944.83,1887.83,42.97,19934.53
4/26/2024,4,8995.97,8866.74,1834.41,43.18,19740.31
4/26/2024,5,9129.12,9072.87,1861.42,44.95,20108.35
4/26/2024,6,9635.70,9538.88,1920.15,48.37,21143.11
4/26/2024,7,10242.76,10102.48,2086.29,55.62,22487.15
4/26/2024,8,10710.49,10773.81,2244.99,65.55,23794.84
4/26/2024,9,10418.65,11305.93,2161.61,72.70,23958.88
4/26/2024,10,10175.09,10989.23,2147.66,71.08,23383.06
4/26/2024,11,9573.27,10556.88,2146.55,55.91,22332.61
4/26/2024,12,9415.07,11051.62,1802.32,61.57,22330.58
4/26/2024,13,9116.54,11220.92,1724.92,61.01,22123.39
4/26/2024,14,9041.54,10983.97,1786.56,76.02,21888.08
4/26/2024,15,8830.68,11072.78,1854.60,80.87,21838.93
4/26/2024,16,8800.27,10806.33,1602.76,51.67,21261.02
4/26/2024,17,9490.45,10309.65,1659.83,51.92,21511.86
4/26/2024,18,10254.00,10400.19,1956.18,51.03,22661.40
4/26/2024,19,10358.77,10122.99,2244.23,53.57,22779.55
4/26/2024,20,10752.35,10643.82,2345.35,58.39,23799.91
4/26/2024,21,11058.20,10879.99,2363.25,57.83,24359.26
4/26/2024,22,10882.50,10902.71,2291.78,56.10,24133.10
4/26/2024,23,10353.71,10351.61,2179.46,52.55,22937.33
4/26/2024,24,9809.26,9791.73,2060.12,49.65,21710.76
4/27/2024,1,9546.52,9385.88,2036.06,47.62,21016.07
4/27/2024,2,9413.61,8979.34,1957.39,47.13,20397.47
4/27/2024,3,9268.06,8608.58,1865.53,46.91,19789.09
4/27/2024,4,9156.10,8431.99,1837.75,47.16,19473.00
4/27/2024,5,9113.16,8458.50,1789.60,48.59,19409.84
4/27/2024,6,9218.96,8565.09,1795.41,51.95,19631.42
4/27/2024,7,9519.14,8745.54,1803.20,53.84,20121.73
4/27/2024,8,9974.05,8909.81,1742.81,81.47,20708.14
4/27/2024,9,9226.42,9694.13,1673.65,137.23,20731.43
4/27/2024,10,8300.07,9607.09,1709.02,107.00,19723.17
4/27/2024,11,7731.60,9977.02,1520.08,98.58,19327.29
4/27/2024,12,7258.94,9947.82,1201.18,124.42,18532.36
4/27/2024,13,7220.79,9776.20,1190.24,75.81,18263.05
4/27/2024,14,7133.58,9158.03,1243.42,74.51,17609.54
4/27/2024,15,7091.85,8903.42,1254.14,91.48,17340.89
4/27/2024,16,7159.36,8797.50,1164.64,103.77,17225.26
4/27/2024,17,7646.38,8285.84,1268.96,86.98,17288.16
4/27/2024,18,8757.69,8755.53,1638.18,79.91,19231.31
4/27/2024,19,9381.31,9358.37,1995.22,67.19,20802.09
4/27/2024,20,10121.35,9996.55,2248.09,54.05,22420.04
4/27/2024,21,10482.82,10263.16,2303.46,54.23,23103.67
4/27/2024,22,10405.90,10171.88,2249.53,52.42,22879.72
4/27/2024,23,9876.96,9734.89,2119.06,49.39,21780.30
4/27/2024,24,9723.99,9214.64,1977.24,46.55,20962.42
4/28/2024,1,9456.22,8948.91,1996.24,44.91,20446.29
4/28/2024,2,9502.28,8587.10,1906.07,44.52,20039.98
4/28/2024,3,9311.70,8333.12,1832.01,44.10,19520.95
4/28/2024,4,9382.76,8190.16,1783.88,43.83,19400.63
4/28/2024,5,9405.00,8024.86,1770.54,45.22,19245.62
4/28/2024,6,9203.25,8144.40,1772.61,48.73,19168.98
4/28/2024,7,9430.68,8076.15,1744.09,53.05,19303.97
4/28/2024,8,9139.80,8439.76,1738.89,128.82,19447.27
4/28/2024,9,8158.48,9496.47,1492.83,114.47,19262.24
4/28/2024,10,7566.32,9181.44,1435.95,111.25,18294.96
4/28/2024,11,6871.14,9151.25,1262.00,109.30,17393.68
4/28/2024,12,6300.77,9142.20,990.95,100.51,16534.43
4/28/2024,13,6310.61,9145.03,1078.88,97.45,16631.96
4/28/2024,14,6176.10,8871.40,950.83,98.89,16097.22
4/28/2024,15,6261.94,8488.60,904.56,85.30,15740.40
4/28/2024,16,6787.67,8357.33,1003.32,73.53,16221.85
4/28/2024,17,7451.09,8405.62,1263.83,77.29,17197.82
4/28/2024,18,8697.33,9240.19,1697.22,67.82,19702.57
4/28/2024,19,9593.64,9697.44,2077.79,60.63,21429.53
4/28/2024,20,10412.62,10271.70,2338.37,60.34,23083.03
4/28/2024,21,10805.84,10492.44,2386.36,59.78,23744.43
4/28/2024,22,10600.98,10282.05,2284.54,55.32,23222.89
4/28/2024,23,9902.57,9741.34,2103.16,50.36,21797.43
4/28/2024,24,9295.55,9257.92,1954.06,46.92,20554.46
4/29/2024,1,8965.86,8865.63,2006.38,44.43,19882.30
4/29/2024,2,8649.32,8583.71,1949.22,42.49,19224.75
4/29/2024,3,8442.86,8400.26,1875.72,41.97,18760.81
4/29/2024,4,8380.61,8408.95,1900.91,42.66,18733.12
4/29/2024,5,8579.11,8497.21,1812.10,44.57,18932.99
4/29/2024,6,9246.64,9209.85,1884.88,49.21,20390.58
4/29/2024,7,9927.51,9676.94,2018.65,52.63,21675.72
4/29/2024,8,10347.60,10315.26,2090.97,104.49,22858.32
4/29/2024,9,10156.17,11352.61,1878.06,144.41,23531.25
4/29/2024,10,9378.89,11516.23,1529.53,142.03,22566.68
4/29/2024,11,8842.31,11639.38,1401.06,142.50,22025.24
4/29/2024,12,8117.21,12136.91,1268.01,114.72,21636.85
4/29/2024,13,7764.00,11762.13,1379.86,67.99,20973.98
4/29/2024,14,7729.13,11555.25,1389.40,61.65,20735.43
4/29/2024,15,7940.53,11046.44,1396.93,61.98,20445.87
4/29/2024,16,8498.67,10652.78,1521.52,63.10,20736.06
4/29/2024,17,9426.52,10531.63,1695.60,69.58,21723.32
4/29/2024,18,10188.76,11150.82,1967.26,66.94,23373.78
4/29/2024,19,10614.16,11531.77,2259.80,65.77,24471.51
4/29/2024,20,11182.44,11948.35,2459.86,64.93,25655.58
4/29/2024,21,11559.40,12023.76,2478.42,63.76,26125.35
4/29/2024,22,11294.39,11743.12,2356.80,57.94,25452.25
4/29/2024,23,10507.06,10902.26,2170.77,53.12,23633.21
4/29/2024,24,9901.11,10350.16,2013.86,48.36,22313.49
4/30/2024,1,9526.76,9751.54,2067.39,45.20,21390.90
4/30/2024,2,9245.31,9323.50,2001.32,43.00,20613.13
4/30/2024,3,9164.40,9015.23,1892.76,42.52,20114.93
4/30/2024,4,8869.10,8842.55,1810.39,42.66,19564.70
4/30/2024,5,9004.62,8994.61,1815.29,110.19,19924.71
4/30/2024,6,9646.72,9565.66,1909.74,50.45,21172.57
4/30/2024,7,10424.04,10021.54,2080.82,52.35,22578.75
4/30/2024,8,10724.48,10811.39,2226.20,88.30,23850.37
4/30/2024,9,10392.71,11821.48,2237.57,115.09,24566.85
4/30/2024,10,9941.81,11645.06,2124.25,92.25,23803.37
4/30/2024,11,9270.67,11431.37,1978.04,135.13,22815.21
4/30/2024,12,8726.53,11867.57,1487.69,107.68,22189.46
4/30/2024,13,8368.15,12015.71,1549.58,69.45,22002.89
4/30/2024,14,8449.72,11765.80,1651.13,63.43,21930.08
4/30/2024,15,8284.93,11492.35,1538.39,72.73,21388.40
4/30/2024,16,8726.85,11761.98,1361.25,77.75,21927.82
4/30/2024,17,9779.13,11136.70,1577.77,83.76,22577.35
4/30/2024,18,10802.17,11425.36,1973.34,75.88,24276.74
4/30/2024,19,10735.06,11522.63,2238.17,69.76,24565.62
4/30/2024,20,11315.93,11913.98,2442.77,68.34,25741.01
4/30/2024,21,11683.36,12094.91,2451.71,66.18,26296.15
4/30/2024,22,11368.15,11731.55,2379.79,60.08,25539.57
4/30/2024,23,10617.15,11120.18,2213.26,54.55,24005.15
4/30/2024,24,10199.63,10416.25,2057.49,50.47,22723.85
5/1/2024,1,9939.95,9863.55,2060.82,47.14,21911.46
5/1/2024,2,9648.62,9413.15,1985.72,44.30,21091.80
5/1/2024,3,9405.91,9322.33,1932.69,43.14,20704.07
5/1/2024,4,9347.18,9144.97,1867.09,43.58,20402.82
5/1/2024,5,9495.67,9313.42,1865.72,45.01,20719.81
5/1/2024,6,10067.74,9753.28,1925.99,86.28,21833.29
5/1/2024,7,10969.56,10282.91,2075.53,56.70,23384.68
5/1/2024,8,11419.96,10936.30,2094.13,75.93,24526.33
5/1/2024,9,10910.00,11591.87,1961.26,107.83,24570.96
5/1/2024,10,10114.38,11585.34,1671.38,159.12,23530.22
5/1/2024,11,9499.02,11664.52,1568.15,195.63,22927.33
5/1/2024,12,9020.99,11746.61,1473.08,195.75,22436.44
5/1/2024,13,8642.92,11905.16,1380.51,151.13,22079.71
5/1/2024,14,8519.22,12024.18,1437.67,114.21,22095.27
5/1/2024,15,8950.56,11816.77,1466.26,68.34,22301.92
5/1/2024,16,9021.32,11348.98,1457.11,62.46,21889.87
5/1/2024,17,9763.43,11411.26,1649.93,68.37,22892.97
5/1/2024,18,10537.70,11574.08,1975.87,70.97,24158.62
5/1/2024,19,10947.76,11470.24,2239.33,65.79,24723.11
5/1/2024,20,11547.77,11804.01,2442.88,63.69,25858.35
5/1/2024,21,11849.96,12143.50,2474.40,68.93,26536.79
5/1/2024,22,11513.79,11919.07,2372.83,57.77,25863.46
5/1/2024,23,10732.08,11244.78,2190.82,52.29,24219.97
5/1/2024,24,10169.93,10624.49,2048.40,49.14,22891.97
5/2/2024,1,10065.23,10110.14,2089.30,46.73,22311.41
5/2/2024,2,9665.62,9371.14,2010.78,44.49,21092.04
5/2/2024,3,9426.48,9067.05,1917.47,43.70,20454.70
5/2/2024,4,9273.48,9050.95,1864.77,43.80,20232.99
5/2/2024,5,9420.11,9205.54,1853.84,45.73,20525.22
5/2/2024,6,10011.29,9715.86,1935.81,49.54,21712.49
5/2/2024,7,10837.86,10321.61,2098.87,69.93,23328.28
5/2/2024,8,10603.44,11011.61,2260.60,150.38,24026.03
5/2/2024,9,10446.81,11722.73,2344.44,187.17,24701.16
5/2/2024,10,9877.40,12493.74,2389.24,115.42,24875.79
5/2/2024,11,9409.42,12088.78,2442.26,111.65,24052.10
5/2/2024,12,9190.07,12307.99,2186.58,139.36,23824.00
5/2/2024,13,8913.23,11753.48,1929.58,172.18,22768.47
5/2/2024,14,9554.66,11744.82,1761.06,161.59,23222.13
5/2/2024,15,9298.22,11783.97,1651.68,169.74,22903.61
5/2/2024,16,9660.76,11750.79,1620.28,134.51,23166.34
5/2/2024,17,9842.30,11414.12,1669.65,73.00,22999.06
5/2/2024,18,10606.76,11637.39,1951.06,69.60,24264.81
5/2/2024,19,11302.44,11304.77,2225.76,67.79,24900.78
5/2/2024,20,11771.08,11512.08,2420.82,65.40,25769.37
5/2/2024,21,12031.91,11564.02,2438.72,63.40,26098.05
5/2/2024,22,11747.89,11478.79,2349.67,57.52,25633.88
5/2/2024,23,10974.24,10965.95,2188.70,61.77,24190.66
5/2/2024,24,10352.39,10340.56,2132.74,48.14,22873.82
5/3/2024,1,10292.70,9840.14,2070.51,45.48,22248.83
5/3/2024,2,10074.22,9434.89,2011.71,43.35,21564.16
5/3/2024,3,9941.18,9140.82,1932.94,42.49,21057.43
5/3/2024,4,9891.15,8968.47,1872.77,42.63,20775.02
5/3/2024,5,9913.99,9104.01,1853.40,43.86,20915.26
5/3/2024,6,10460.37,9651.61,1926.90,47.02,22085.90
5/3/2024,7,10849.70,10225.59,2076.99,48.89,23201.16
5/3/2024,8,10601.06,11408.61,2305.69,166.48,24481.84
5/3/2024,9,10387.66,12214.26,2288.80,193.14,25083.85
5/3/2024,10,10009.53,12403.05,2333.37,171.92,24917.88
5/3/2024,11,9388.06,12534.29,2212.95,186.27,24321.57
5/3/2024,12,9004.01,12706.49,1741.54,109.21,23561.26
5/3/2024,13,9004.85,12763.20,1479.30,70.37,23317.72
5/3/2024,14,8979.50,12631.08,1474.71,76.30,23161.59
5/3/2024,15,8704.13,11702.06,1381.26,62.20,21849.65
5/3/2024,16,9087.38,10973.52,1532.63,63.28,21656.82
5/3/2024,17,9853.86,10788.17,1636.56,67.15,22345.74
5/3/2024,18,10498.19,10967.65,1941.98,69.28,23477.10
5/3/2024,19,11111.99,10891.64,2151.81,67.30,24222.74
5/3/2024,20,11532.14,11314.41,2353.65,64.79,25264.99
5/3/2024,21,11787.07,11682.68,2386.28,62.25,25918.27
5/3/2024,22,11556.89,11326.39,2321.09,60.02,25264.39
5/3/2024,23,10917.76,10828.77,2180.71,60.10,23987.33
5/3/2024,24,10265.94,10377.92,2036.31,49.58,22729.75
5/4/2024,1,9926.98,9874.45,2056.66,46.10,21904.19
5/4/2024,2,9546.87,9453.86,2011.85,44.19,21056.78
5/4/2024,3,9313.11,9100.65,1925.01,43.09,20381.85
5/4/2024,4,9113.51,8880.20,1842.42,42.73,19878.86
5/4/2024,5,9067.34,8839.80,1804.45,43.18,19754.78
5/4/2024,6,9109.54,8945.91,1794.38,44.13,19893.96
5/4/2024,7,9356.89,9155.12,1877.19,45.29,20434.49
5/4/2024,8,9890.76,10168.76,2034.60,147.16,22241.28
5/4/2024,9,9920.33,11223.15,2184.18,194.33,23521.98
5/4/2024,10,10229.41,11373.93,2100.98,178.42,23882.74
5/4/2024,11,10634.71,11738.44,1992.12,163.60,24528.87
5/4/2024,12,11151.81,11847.68,1751.47,175.29,24926.24
5/4/2024,13,11232.58,12188.17,1627.76,101.91,25150.41
5/4/2024,14,10894.55,11089.35,1473.02,60.14,23517.06
5/4/2024,15,10366.30,10398.51,1589.86,57.66,22412.33
5/4/2024,16,9528.89,9837.03,1707.99,56.56,21130.47
5/4/2024,17,9572.82,9464.28,1997.53,56.48,21091.12
